,index,architecture,theta1,theta2,k1,k2,loss
0,0,Upstream Repression,1.1119999999999999,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.3958448328900301
0,0,Upstream Repression,1.1119999999999999,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.3958448328900301
0,0,Upstream Repression,1.1119999999999999,8.889,0.00011119999999999999,0.0006666999999999999,0.3958448328900301
0,0,Upstream Repression,1.1119999999999999,10.0,0.00011119999999999999,0.0006666999999999999,0.3958448328900301
0,0,Upstream Repression,2.223,0.001,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,2.223,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,3.334,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,4.445,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,5.556,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,8.889,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,2.223,10.0,0.00011119999999999999,0.0006666999999999999,0.39876167758901687
0,0,Upstream Repression,3.334,0.001,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,2.223,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,3.334,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,4.445,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,5.556,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,8.889,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,3.334,10.0,0.00011119999999999999,0.0006666999999999999,0.40004219373577155
0,0,Upstream Repression,4.445,0.001,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,2.223,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,3.334,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,4.445,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,5.556,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,8.889,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,4.445,10.0,0.00011119999999999999,0.0006666999999999999,0.4007709099820792
0,0,Upstream Repression,5.556,0.001,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,2.223,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,3.334,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,4.445,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,5.556,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,8.889,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,5.556,10.0,0.00011119999999999999,0.0006666999999999999,0.40122399562604344
0,0,Upstream Repression,6.667000000000001,0.001,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,2.223,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,3.334,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,4.445,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,5.556,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,8.889,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,6.667000000000001,10.0,0.00011119999999999999,0.0006666999999999999,0.40152108663651176
0,0,Upstream Repression,7.7780000000000005,0.001,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,2.223,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,3.334,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,4.445,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,5.556,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,8.889,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,7.7780000000000005,10.0,0.00011119999999999999,0.0006666999999999999,0.4017242465059293
0,0,Upstream Repression,8.889,0.001,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,2.223,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,3.334,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,4.445,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,5.556,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,8.889,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,8.889,10.0,0.00011119999999999999,0.0006666999999999999,0.4018680482671904
0,0,Upstream Repression,10.0,0.001,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,1.1119999999999999,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,2.223,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,3.334,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,4.445,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,5.556,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,6.667000000000001,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,7.7780000000000005,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,8.889,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,10.0,10.0,0.00011119999999999999,0.0006666999999999999,0.4019731284958435
0,0,Upstream Repression,0.001,0.001,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,2.223,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,3.334,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,4.445,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,5.556,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,8.889,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,0.001,10.0,0.00011119999999999999,0.0007777999999999998,0.8419834893040676
0,0,Upstream Repression,1.1119999999999999,0.001,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,2.223,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,3.334,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,4.445,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,5.556,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,8.889,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,1.1119999999999999,10.0,0.00011119999999999999,0.0007777999999999998,0.4521877919051132
0,0,Upstream Repression,2.223,0.001,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,2.223,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,3.334,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,4.445,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,5.556,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,8.889,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,2.223,10.0,0.00011119999999999999,0.0007777999999999998,0.45488631399496393
0,0,Upstream Repression,3.334,0.001,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,2.223,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,3.334,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,4.445,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,5.556,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,8.889,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,3.334,10.0,0.00011119999999999999,0.0007777999999999998,0.4560524726505206
0,0,Upstream Repression,4.445,0.001,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,2.223,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,3.334,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,4.445,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,5.556,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,8.889,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,4.445,10.0,0.00011119999999999999,0.0007777999999999998,0.4566844821250853
0,0,Upstream Repression,5.556,0.001,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,2.223,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,3.334,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,4.445,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,5.556,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,7.7780000000000005,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,8.889,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,5.556,10.0,0.00011119999999999999,0.0007777999999999998,0.4570596813218615
0,0,Upstream Repression,6.667000000000001,0.001,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,1.1119999999999999,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,2.223,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,3.334,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,4.445,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,5.556,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
0,0,Upstream Repression,6.667000000000001,6.667000000000001,0.00011119999999999999,0.0007777999999999998,0.45729677263532686
