,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
152,"((0, 1, 0), (1, 0, 0))",703.4072199956546,1.4379596724356747,0.006514813743018752,0.378561270717382,4.107415899835628,Dual Control,2.251617526876252,Dual Control
153,"((0, 1, 0), (1, 0, 0))",607486.1160207628,2.8126673766603907,0.38289575553076605,0.9649544826281717,3.1116257345505383,Dual Control,2.251617526876252,Dual Control
154,"((0, 1, 0), (1, 0, 0))",4049058.8812031136,2.0776453289010237,1.3554866013494404,2.165837059956841,4.892045159499816,Dual Control,2.251617526876252,Dual Control
155,"((0, 1, 0), (1, 0, 0))",7961924.745570651,0.9964363379359426,0.6956398488188842,9.382127756176358,4.48220400283935,Dual Control,2.251617526876252,Dual Control
156,"((0, 1, 0), (1, 0, 0))",1417009.6462384125,0.36816991574166824,1.5998411883297983,7.589650584834239,6.149884335352915,Dual Control,2.251617526876252,Dual Control
157,"((0, 1, 0), (1, 0, 0))",321016.28932059655,0.8080612987346703,1.4688795041142608,1.3264105115411295,7.055771294151144,Dual Control,2.251617526876252,Dual Control
158,"((0, 0, 1), (1, 0, 0))",12651196.629938839,0.9298597779350688,2.9700554322036967,6.896655946826622,9.998168427935324,Downstream Activation,2.251617526876252,Dual Control
159,"((0, 1, 0), (1, 0, 0))",255690.15436231685,1.5837961559506066,3.991420873296863,0.4856347303073796,5.1739109017043745,Dual Control,2.251617526876252,Dual Control
160,"((0, 1, 0), (1, 0, 0))",780962.3983248544,1.7097378304933706,0.20153021188802017,2.648973076065999,6.433498341032704,Dual Control,2.251617526876252,Dual Control
161,"((0, 1, 0), (1, 0, 0))",1887722.7601096812,1.785550725837548,1.7168995796612858,1.569888951427498,5.4845457466622225,Dual Control,2.251617526876252,Dual Control
