,Method,Computational Time,Best Loss,Function Evaluations,Message
0,Gradient-Based,0.20634865760803223,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.831498146057129,10000000.0,85.0,Linear search failed
0,Gradient-Based,1.4650061130523682,3775.14985127871,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.9548869132995605,2328.312774068435,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7688541412353516,4526.209469192464,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.805039167404175,1453.9317508368356,155.0,Linear search failed
0,Gradient-Based,0.20436811447143555,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.418179988861084,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.0298349857330322,5687.614780246874,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.103790044784546,3438.832262875827,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,19.826117038726807,2017.4453133416964,335.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.4211311340332031,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.2118852138519287,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.2097182273864746,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.492471694946289,3590.13798653454,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.2538769245147705,7479.478559969363,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19826626777648926,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.20786285400390625,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,15.85359811782837,5566.3206465898,340.0,Linear search failed
0,Gradient-Based,0.9844958782196045,4725.459494404578,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,12.949347019195557,2192.376784908835,215.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.626281976699829,6262.956237373913,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.617116928100586,3204.4746730105153,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.6423518657684326,1392.2586659431863,50.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.7190699577331543,802.0196757024112,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.3367481231689453,3455.495779428597,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.0467870235443115,6221.041885138861,75.0,Linear search failed
