,index,circuit,loss,r_lac_ol,r_tl_ngl,r_tl_tetR_ngl,r_fl_prime_nml,ki_nml,r_tl_lnml,r_ar2_lnml,best_losses,best_loss_circuit
631,631,Layered Negative Metabolic Loop,15.042406074399764,,,,,,5.4214571680331065e-08,8.229268241051819e-08,0.1442107202956086,Negative Metabolic Loop
632,632,Negative Metabolic Loop,0.20901593168809574,,,,5.506544024487549e-09,0.01090359493803806,,,0.1442107202956086,Negative Metabolic Loop
633,633,Negative Metabolic Loop,0.28835865538772276,,,,3.155504776736789e-10,0.002367692852330606,,,0.1442107202956086,Negative Metabolic Loop
634,634,Negative Metabolic Loop,0.19442614616790488,,,,8.614838634305916e-09,0.005434607057235334,,,0.1442107202956086,Negative Metabolic Loop
635,635,Negative Gene Loop,0.6826230885298914,,3.524069170723276e-08,2.1380515164347535e-08,,,,,0.1442107202956086,Negative Metabolic Loop
636,636,Negative Metabolic Loop,0.7143616182044754,,,,9.668719359875033e-08,0.008780815738228673,,,0.1442107202956086,Negative Metabolic Loop
637,637,Negative Metabolic Loop,0.22507167049200047,,,,3.5459762764427418e-09,0.00032631745803694194,,,0.1442107202956086,Negative Metabolic Loop
638,638,Negative Metabolic Loop,0.4889966736395092,,,,6.828335637705969e-09,2.811999719822114e-05,,,0.1442107202956086,Negative Metabolic Loop
639,639,Open Loop,19.018798935101618,3.8037170818576134e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
640,640,Negative Metabolic Loop,1.1083721942962963,,,,2.5244324525814166e-08,0.0920228509038811,,,0.1442107202956086,Negative Metabolic Loop
641,641,Negative Metabolic Loop,0.19561220386972922,,,,1.3564138534375773e-08,0.003433172577058956,,,0.1442107202956086,Negative Metabolic Loop
642,642,Layered Negative Metabolic Loop,18.20224225985034,,,,,,6.810898248937864e-08,9.678188726712157e-08,0.1442107202956086,Negative Metabolic Loop
643,643,Negative Metabolic Loop,0.19539364993355363,,,,2.2522225302181534e-10,0.011240410044081196,,,0.1442107202956086,Negative Metabolic Loop
644,644,Negative Metabolic Loop,0.16735456311239819,,,,2.1325176542092633e-09,0.014832230238258004,,,0.1442107202956086,Negative Metabolic Loop
645,645,Negative Metabolic Loop,0.2421074108829764,,,,1.0566518308526482e-08,0.008048696153502437,,,0.1442107202956086,Negative Metabolic Loop
646,646,Negative Gene Loop,0.8603945907773667,,4.724698488566039e-08,1.7124863888236384e-08,,,,,0.1442107202956086,Negative Metabolic Loop
647,647,Negative Metabolic Loop,0.15191435820684512,,,,4.919726462711308e-09,0.0036164926622680267,,,0.1442107202956086,Negative Metabolic Loop
648,648,Negative Metabolic Loop,0.5202928739840786,,,,3.5068560855307096e-08,0.012975222955978439,,,0.1442107202956086,Negative Metabolic Loop
649,649,Negative Metabolic Loop,0.407671898229469,,,,1.6385576474901286e-08,0.017129503571320537,,,0.1442107202956086,Negative Metabolic Loop
650,650,Open Loop,48.83456476855152,9.766896322187927e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
651,651,Negative Metabolic Loop,0.3482112041855399,,,,1.118564899408983e-10,0.005453033951332259,,,0.1442107202956086,Negative Metabolic Loop
652,652,Negative Metabolic Loop,0.708790560044214,,,,8.144152827900485e-08,0.010320834026938406,,,0.1442107202956086,Negative Metabolic Loop
653,653,Negative Metabolic Loop,1.8647063232444936,,,,7.540408762275055e-08,0.08307067138174033,,,0.1442107202956086,Negative Metabolic Loop
654,654,Layered Negative Metabolic Loop,2.701867477608026,,,,,,2.999984282337771e-08,9.102933023910265e-09,0.1442107202956086,Negative Metabolic Loop
655,655,Negative Metabolic Loop,1.320817600502131,,,,2.998147273969856e-08,0.11037279360001276,,,0.1442107202956086,Negative Metabolic Loop
656,656,Negative Metabolic Loop,0.6689903735281582,,,,4.01244295099342e-08,0.01917667199526162,,,0.1442107202956086,Negative Metabolic Loop
657,657,Negative Gene Loop,0.9959096353205384,,7.823689599077076e-08,5.748543240178634e-08,,,,,0.1442107202956086,Negative Metabolic Loop
658,658,Negative Metabolic Loop,0.15619467920968838,,,,8.743884026046691e-09,0.000442931481748467,,,0.1442107202956086,Negative Metabolic Loop
659,659,Negative Metabolic Loop,0.234573315005071,,,,1.1740856732325814e-08,0.00663100256826719,,,0.1442107202956086,Negative Metabolic Loop
660,660,Negative Metabolic Loop,0.41173350679683157,,,,1.8930309671413077e-08,0.015004255702955493,,,0.1442107202956086,Negative Metabolic Loop
661,661,Negative Metabolic Loop,0.21506232927826852,,,,2.3146279700745385e-08,0.002584785847345346,,,0.1442107202956086,Negative Metabolic Loop
662,662,Open Loop,25.554772000716373,5.110922617553858e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
663,663,Negative Metabolic Loop,0.39840390897477623,,,,3.3477325106365144e-09,0.10248498222447697,,,0.1442107202956086,Negative Metabolic Loop
664,664,Negative Metabolic Loop,0.27919674195160316,,,,1.5257630870276793e-08,0.007761749978478291,,,0.1442107202956086,Negative Metabolic Loop
665,665,Layered Negative Metabolic Loop,7.411342735650708,,,,,,9.029409738827913e-08,2.422794515863411e-08,0.1442107202956086,Negative Metabolic Loop
666,666,Negative Metabolic Loop,0.23107038434883567,,,,6.6923643734148535e-09,0.011642479570260955,,,0.1442107202956086,Negative Metabolic Loop
667,667,Negative Metabolic Loop,0.1444615230501765,,,,4.320931196818026e-09,0.0024196426677395915,,,0.1442107202956086,Negative Metabolic Loop
668,668,Negative Gene Loop,1.069956297192552,,9.216128030290118e-08,9.321065825046053e-08,,,,,0.1442107202956086,Negative Metabolic Loop
669,669,Negative Metabolic Loop,0.6079269578761323,,,,9.715866219159817e-09,0.07399093253515551,,,0.1442107202956086,Negative Metabolic Loop
670,670,Negative Metabolic Loop,0.9542984166623818,,,,1.9945845318510116e-08,0.086987428226016,,,0.1442107202956086,Negative Metabolic Loop
671,671,Negative Metabolic Loop,0.2334619594884937,,,,2.7159680203394177e-08,0.0027249023631675875,,,0.1442107202956086,Negative Metabolic Loop
672,672,Open Loop,36.329783784396255,7.265934400724174e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
673,673,Negative Metabolic Loop,0.14421601906252768,,,,1.303872135824282e-08,0.0007232736531138345,,,0.1442107202956086,Negative Metabolic Loop
674,674,Negative Metabolic Loop,0.6635461832549348,,,,1.1907485572914209e-08,0.0709911419662682,,,0.1442107202956086,Negative Metabolic Loop
675,675,Negative Metabolic Loop,0.2389507084312467,,,,1.766295626749509e-08,0.004526677885581801,,,0.1442107202956086,Negative Metabolic Loop
676,676,Layered Negative Metabolic Loop,14.098712189965545,,,,,,6.266873613100024e-08,6.969493664804869e-08,0.1442107202956086,Negative Metabolic Loop
677,677,Negative Metabolic Loop,0.6975623474172561,,,,1.3973030486227976e-08,0.06599619480467246,,,0.1442107202956086,Negative Metabolic Loop
678,678,Negative Metabolic Loop,0.14918930637978822,,,,2.053873552331895e-08,0.00024526237830453516,,,0.1442107202956086,Negative Metabolic Loop
679,679,Negative Metabolic Loop,1.1313551524423824,,,,2.4698670442424875e-08,0.09854043550010853,,,0.1442107202956086,Negative Metabolic Loop
680,680,Negative Gene Loop,0.8503417283371986,,5.471200142391887e-08,3.256432044308067e-08,,,,,0.1442107202956086,Negative Metabolic Loop
681,681,Negative Metabolic Loop,0.36928023129131593,,,,1.669066950106846e-08,0.01347109584850812,,,0.1442107202956086,Negative Metabolic Loop
682,682,Negative Metabolic Loop,0.29724700312476526,,,,1.3323655528231934e-08,0.01040393091635609,,,0.1442107202956086,Negative Metabolic Loop
683,683,Negative Metabolic Loop,0.16221428370687022,,,,4.8786473963218946e-09,0.0051743843337692845,,,0.1442107202956086,Negative Metabolic Loop
684,684,Open Loop,39.48925953914702,7.897831340366375e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
685,685,Negative Metabolic Loop,0.47727491573621783,,,,2.21768017539198e-08,0.01750371832298341,,,0.1442107202956086,Negative Metabolic Loop
686,686,Negative Metabolic Loop,0.22351108813758258,,,,7.381511017116778e-09,0.00015602241183087237,,,0.1442107202956086,Negative Metabolic Loop
687,687,Layered Negative Metabolic Loop,3.9960703265701074,,,,,,2.5011038651001922e-08,1.740110680142408e-08,0.1442107202956086,Negative Metabolic Loop
688,688,Negative Metabolic Loop,0.20768587395007757,,,,1.0458942652805277e-08,0.0001332978633882811,,,0.1442107202956086,Negative Metabolic Loop
689,689,Negative Metabolic Loop,0.4292676750297994,,,,1.547952755795996e-08,0.020413173006159715,,,0.1442107202956086,Negative Metabolic Loop
690,690,Negative Metabolic Loop,0.19056477905639774,,,,4.921898765681041e-09,0.009313395772000634,,,0.1442107202956086,Negative Metabolic Loop
691,691,Negative Gene Loop,1.0469096594351572,,8.820698444707822e-08,8.895876038831818e-08,,,,,0.1442107202956086,Negative Metabolic Loop
692,692,Negative Metabolic Loop,0.19730797503435535,,,,1.2184027775098383e-08,0.003942739158758037,,,0.1442107202956086,Negative Metabolic Loop
693,693,Negative Metabolic Loop,0.1928304313769745,,,,6.662756758070238e-09,0.006967857080607025,,,0.1442107202956086,Negative Metabolic Loop
694,694,Negative Metabolic Loop,0.19668669885342616,,,,1.7422065488198045e-10,0.016154784945869534,,,0.1442107202956086,Negative Metabolic Loop
695,695,Open Loop,16.13268305705108,3.226486266129227e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
696,696,Negative Metabolic Loop,0.15973511321763142,,,,2.2079290439622833e-09,0.011514626388578907,,,0.1442107202956086,Negative Metabolic Loop
697,697,Negative Metabolic Loop,0.19324532461131522,,,,1.7650008168370865e-08,0.0025143996301748876,,,0.1442107202956086,Negative Metabolic Loop
698,698,Layered Negative Metabolic Loop,14.706935395264892,,,,,,4.383144615101823e-08,8.899866449845201e-08,0.1442107202956086,Negative Metabolic Loop
699,699,Negative Metabolic Loop,0.669374507935581,,,,5.200752661122275e-08,0.01461691420059924,,,0.1442107202956086,Negative Metabolic Loop
700,700,Negative Metabolic Loop,0.21631865676945994,,,,9.014958985192595e-09,0.007062213803061158,,,0.1442107202956086,Negative Metabolic Loop
701,701,Negative Metabolic Loop,0.3165076378571701,,,,3.33779492082925e-08,0.004587986786369885,,,0.1442107202956086,Negative Metabolic Loop
702,702,Negative Gene Loop,1.021809159190756,,8.277962628896689e-08,6.310072310883286e-08,,,,,0.1442107202956086,Negative Metabolic Loop
703,703,Negative Metabolic Loop,0.22933806840868748,,,,3.7666524182241e-09,0.021636882281258027,,,0.1442107202956086,Negative Metabolic Loop
704,704,Negative Metabolic Loop,0.1512464217369096,,,,2.8643186927624255e-08,0.0001580522902227845,,,0.1442107202956086,Negative Metabolic Loop
705,705,Negative Metabolic Loop,0.4279472503406911,,,,2.4178567065837702e-08,0.012595738486574798,,,0.1442107202956086,Negative Metabolic Loop
706,706,Negative Metabolic Loop,0.2918725097476319,,,,1.4438373777689556e-08,0.009148341762085677,,,0.1442107202956086,Negative Metabolic Loop
707,707,Open Loop,23.224157203585758,4.644796468602103e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
708,708,Negative Metabolic Loop,0.24138260986863555,,,,4.2752702724360306e-08,0.0018575306410657357,,,0.1442107202956086,Negative Metabolic Loop
709,709,Layered Negative Metabolic Loop,5.40557276558408,,,,,,1.868828070291375e-08,3.172051139665029e-08,0.1442107202956086,Negative Metabolic Loop
710,710,Negative Metabolic Loop,0.7458681127335851,,,,4.851002697673921e-08,0.01972487986567397,,,0.1442107202956086,Negative Metabolic Loop
711,711,Negative Metabolic Loop,0.2235832078122352,,,,1.1079574549274673e-08,0.0062087647518983095,,,0.1442107202956086,Negative Metabolic Loop
712,712,Negative Metabolic Loop,0.22634674554990297,,,,1.2280047209428964e-10,0.017330184720485114,,,0.1442107202956086,Negative Metabolic Loop
713,713,Negative Gene Loop,0.7466204299154228,,3.125587898632106e-08,9.890298905627665e-08,,,,,0.1442107202956086,Negative Metabolic Loop
714,714,Negative Metabolic Loop,0.35433651897080276,,,,2.0263694190599133e-08,0.009992789033013396,,,0.1442107202956086,Negative Metabolic Loop
715,715,Negative Metabolic Loop,0.5056210130201075,,,,5.753731990217536e-09,0.09107817826550985,,,0.1442107202956086,Negative Metabolic Loop
716,716,Negative Metabolic Loop,0.6554037145871985,,,,7.689228791961405e-09,0.115925927265003,,,0.1442107202956086,Negative Metabolic Loop
717,717,Open Loop,10.879830797335783,2.17589150576527e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
718,718,Negative Metabolic Loop,0.15187127022581207,,,,1.8725624549137473e-09,0.0026412934113897754,,,0.1442107202956086,Negative Metabolic Loop
719,719,Negative Metabolic Loop,0.2012965636377507,,,,1.3380807297197152e-08,0.00011321156792907594,,,0.1442107202956086,Negative Metabolic Loop
720,720,Layered Negative Metabolic Loop,11.305528037758831,,,,,,4.9824313736147176e-08,5.665005602479463e-08,0.1442107202956086,Negative Metabolic Loop
721,721,Negative Metabolic Loop,0.3681931412659907,,,,1.023880079004323e-08,3.422876504670467e-05,,,0.1442107202956086,Negative Metabolic Loop
722,722,Negative Metabolic Loop,1.208664113768503,,,,2.6326979381226942e-08,0.105655340401189,,,0.1442107202956086,Negative Metabolic Loop
723,723,Negative Metabolic Loop,0.8725526137927888,,,,1.8478184170204277e-08,0.078176977109376,,,0.1442107202956086,Negative Metabolic Loop
724,724,Negative Metabolic Loop,0.20356160035104046,,,,4.036590583003189e-09,0.014214265384343512,,,0.1442107202956086,Negative Metabolic Loop
725,725,Negative Gene Loop,1.1258151269119696,,9.868925185334758e-08,6.641488425075974e-08,,,,,0.1442107202956086,Negative Metabolic Loop
726,726,Negative Metabolic Loop,0.39250227150779243,,,,5.666001422182735e-08,0.004287781268443664,,,0.1442107202956086,Negative Metabolic Loop
727,727,Negative Metabolic Loop,1.7563405932806713,,,,8.897409907350409e-08,0.061475458480624405,,,0.1442107202956086,Negative Metabolic Loop
728,728,Open Loop,8.54800628041248,1.7095062354537745e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
729,729,Negative Metabolic Loop,0.39638824335506123,,,,2.168415079465784e-08,0.01194412536282475,,,0.1442107202956086,Negative Metabolic Loop
730,730,Negative Metabolic Loop,0.4038637674956854,,,,3.666489879381524e-08,0.007169795077555818,,,0.1442107202956086,Negative Metabolic Loop
731,731,Layered Negative Metabolic Loop,6.007245754199922,,,,,,1.4827527664040509e-08,4.25683542257246e-08,0.1442107202956086,Negative Metabolic Loop
732,732,Negative Metabolic Loop,0.45788687250712223,,,,1.541430290127233e-08,0.023637710967644866,,,0.1442107202956086,Negative Metabolic Loop
733,733,Negative Metabolic Loop,0.2671259723857158,,,,7.230778931955305e-09,0.01553724269716231,,,0.1442107202956086,Negative Metabolic Loop
734,734,Negative Metabolic Loop,0.578348771437086,,,,3.038036418857509e-08,0.0189158150467779,,,0.1442107202956086,Negative Metabolic Loop
735,735,Negative Gene Loop,0.6372443736391645,,1.669604947175492e-08,8.06987931712249e-08,,,,,0.1442107202956086,Negative Metabolic Loop
736,736,Negative Metabolic Loop,0.20463540639307987,,,,6.14832595203029e-08,2.275696955432666e-05,,,0.1442107202956086,Negative Metabolic Loop
737,737,Negative Metabolic Loop,0.16401186272536586,,,,3.2633875863330228e-09,0.00841286156971623,,,0.1442107202956086,Negative Metabolic Loop
738,738,Negative Metabolic Loop,0.16848799624918098,,,,9.186737918309685e-09,0.0031048341944890645,,,0.1442107202956086,Negative Metabolic Loop
739,739,Open Loop,44.15435477392319,8.830852560370785e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
740,740,Negative Metabolic Loop,0.16993959351923957,,,,5.432187012218724e-09,0.005604029855191948,,,0.1442107202956086,Negative Metabolic Loop
741,741,Negative Metabolic Loop,0.29535718206706063,,,,1.68249678357066e-08,0.008002262557646554,,,0.1442107202956086,Negative Metabolic Loop
742,742,Negative Metabolic Loop,0.29899966411760026,,,,1.1292529520085687e-08,0.012592067190398449,,,0.1442107202956086,Negative Metabolic Loop
743,743,Layered Negative Metabolic Loop,0.9279512048874308,,,,,,8.958012770693021e-09,3.1321401182314755e-09,0.1442107202956086,Negative Metabolic Loop
744,744,Negative Metabolic Loop,3.8527947858108558,,,,3.844470438128674e-10,7.848549954248777e-06,,,0.1442107202956086,Negative Metabolic Loop
745,745,Negative Metabolic Loop,0.29369385997676195,,,,1.3668352756008299e-08,0.00984084957334805,,,0.1442107202956086,Negative Metabolic Loop
746,746,Negative Gene Loop,1.5702725277249496,,7.096360028258211e-08,7.438679549086089e-09,,,,,0.1442107202956086,Negative Metabolic Loop
747,747,Negative Metabolic Loop,0.14593197538767166,,,,2.2214273782979474e-09,0.0031244884984060806,,,0.1442107202956086,Negative Metabolic Loop
748,748,Negative Metabolic Loop,0.22823218297695982,,,,1.0858970236506927e-10,0.021108045317724564,,,0.1442107202956086,Negative Metabolic Loop
749,749,Negative Metabolic Loop,0.2979207688645375,,,,7.89221165538078e-09,0.01842278571442335,,,0.1442107202956086,Negative Metabolic Loop
750,750,Open Loop,29.232794314317438,5.846531079147923e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
751,751,Negative Metabolic Loop,0.2376853751112994,,,,5.561677560459796e-09,0.015375025743290277,,,0.1442107202956086,Negative Metabolic Loop
752,752,Negative Metabolic Loop,0.595533694415083,,,,2.3375852784835413e-08,0.026636697583130912,,,0.1442107202956086,Negative Metabolic Loop
753,753,Layered Negative Metabolic Loop,15.174791007132594,,,,,,9.94503357841054e-08,6.264232551875986e-08,0.1442107202956086,Negative Metabolic Loop
754,754,Negative Metabolic Loop,0.2701608766974701,,,,1.9172944489292405e-08,0.005638172660360527,,,0.1442107202956086,Negative Metabolic Loop
755,755,Negative Metabolic Loop,0.632690466058659,,,,6.575970490666236e-08,0.010167871588459308,,,0.1442107202956086,Negative Metabolic Loop
756,756,Negative Metabolic Loop,0.2893090611533348,,,,1.0253439881068501e-08,0.012916113763447524,,,0.1442107202956086,Negative Metabolic Loop
757,757,Negative Gene Loop,0.7968693253546616,,5.051420848688584e-08,4.185871026205783e-08,,,,,0.1442107202956086,Negative Metabolic Loop
758,758,Negative Metabolic Loop,0.6529394854334557,,,,1.1919199442994759e-08,0.06844091966815859,,,0.1442107202956086,Negative Metabolic Loop
759,759,Negative Metabolic Loop,0.17321879903528642,,,,1.5670917760502895e-08,0.0019766211730758002,,,0.1442107202956086,Negative Metabolic Loop
760,760,Negative Metabolic Loop,1.050193432645197,,,,7.745841746006872e-08,0.02457076875941725,,,0.1442107202956086,Negative Metabolic Loop
761,761,Open Loop,34.03704708462567,6.807385554848407e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
762,762,Negative Metabolic Loop,0.14577349143900456,,,,2.756102248207197e-09,0.004660518247096745,,,0.1442107202956086,Negative Metabolic Loop
763,763,Negative Metabolic Loop,0.39884439791916654,,,,3.9805828517284315e-09,0.08212461741842828,,,0.1442107202956086,Negative Metabolic Loop
764,764,Layered Negative Metabolic Loop,12.36751038422848,,,,,,8.460993494151925e-08,5.041528672656447e-08,0.1442107202956086,Negative Metabolic Loop
765,765,Negative Metabolic Loop,0.2231471105776744,,,,6.815929204143315e-09,0.010387129698093755,,,0.1442107202956086,Negative Metabolic Loop
766,766,Negative Metabolic Loop,0.22262560828999542,,,,1.2673461914634787e-08,9.057445110913524e-05,,,0.1442107202956086,Negative Metabolic Loop
767,767,Negative Metabolic Loop,0.15163079186928863,,,,3.3018690898784543e-10,0.022063211943971664,,,0.1442107202956086,Negative Metabolic Loop
768,768,Negative Metabolic Loop,0.3000863848308518,,,,9.187302954855694e-09,0.01587485787713128,,,0.1442107202956086,Negative Metabolic Loop
769,769,Negative Gene Loop,2.597271537630809,,3.1182764171510976e-10,8.683286357406571e-08,,,,,0.1442107202956086,Negative Metabolic Loop
770,770,Negative Metabolic Loop,0.2980192759421951,,,,2.170485393199766e-08,0.006252722832941135,,,0.1442107202956086,Negative Metabolic Loop
771,771,Negative Metabolic Loop,0.45415813490160545,,,,2.6640320858342725e-08,0.012939468906096634,,,0.1442107202956086,Negative Metabolic Loop
772,772,Open Loop,1.1681488960313329,2.3293241660663196e-09,,,,,,,0.1442107202956086,Negative Metabolic Loop
773,773,Negative Metabolic Loop,0.26496685396948166,,,,4.6356195107100236e-08,0.0021518470132206734,,,0.1442107202956086,Negative Metabolic Loop
774,774,Negative Metabolic Loop,0.3044717166216787,,,,5.5246197818311245e-09,0.028927955145755364,,,0.1442107202956086,Negative Metabolic Loop
775,775,Layered Negative Metabolic Loop,4.984626406030607,,,,,,3.83629771635906e-08,1.9674218235700296e-08,0.1442107202956086,Negative Metabolic Loop
776,776,Negative Metabolic Loop,0.7446765689507493,,,,1.8001051434745884e-08,0.05721344477899766,,,0.1442107202956086,Negative Metabolic Loop
777,777,Negative Metabolic Loop,0.15277154853730762,,,,2.3625510380839395e-09,0.008317813146422222,,,0.1442107202956086,Negative Metabolic Loop
778,778,Negative Metabolic Loop,0.5880742389475341,,,,8.037876779719628e-09,0.08587814516060252,,,0.1442107202956086,Negative Metabolic Loop
779,779,Negative Gene Loop,0.9704151896601311,,7.570614671611944e-08,7.279466798152543e-08,,,,,0.1442107202956086,Negative Metabolic Loop
780,780,Negative Metabolic Loop,0.39533326030964805,,,,1.4693392151882883e-08,0.017987093022602065,,,0.1442107202956086,Negative Metabolic Loop
781,781,Negative Metabolic Loop,0.19123893511170376,,,,1.0689779729073662e-08,0.004111186553594234,,,0.1442107202956086,Negative Metabolic Loop
782,782,Negative Metabolic Loop,0.3730417416452349,,,,4.249584711505368e-09,8.185747774366913e-05,,,0.1442107202956086,Negative Metabolic Loop
783,783,Open Loop,26.847200572611257,5.369409861969214e-08,,,,,,,0.1442107202956086,Negative Metabolic Loop
784,784,Negative Metabolic Loop,0.46218403815497205,,,,3.1680921606993454e-08,0.01119710431714108,,,0.1442107202956086,Negative Metabolic Loop
785,785,Negative Metabolic Loop,0.15242571591884435,,,,8.261138585020647e-09,0.002140759039044029,,,0.1442107202956086,Negative Metabolic Loop
786,786,Negative Metabolic Loop,0.18652149182543182,,,,6.547336589995254e-09,0.0063847983024488564,,,0.1442107202956086,Negative Metabolic Loop
787,787,Negative Metabolic Loop,0.9056404508385191,,,,2.364814184477942e-09,2.315466106351952e-05,,,0.1442107202956086,Negative Metabolic Loop
788,788,Negative Metabolic Loop,1.5075796371178625,,,,9.256159282393924e-09,2.03645922837491e-06,,,0.1442107202956086,Negative Metabolic Loop
789,789,Negative Metabolic Loop,0.1733241434483484,,,,1.2170254718187954e-08,0.0025769898732819763,,,0.1442107202956086,Negative Metabolic Loop
790,790,Negative Metabolic Loop,0.18080846260782674,,,,4.7233406766379576e-09,0.008180516970421216,,,0.1442107202956086,Negative Metabolic Loop
791,791,Negative Metabolic Loop,0.1462138361191449,,,,1.5874341618620699e-09,0.004406932154847736,,,0.1442107202956086,Negative Metabolic Loop
792,792,Negative Metabolic Loop,1.236415003922571,,,,4.60483883073088e-10,6.607351088691593e-05,,,0.1442107202956086,Negative Metabolic Loop
793,793,Negative Metabolic Loop,0.1934192268321231,,,,6.690420966549154e-09,0.007003154086334656,,,0.1442107202956086,Negative Metabolic Loop
794,794,Negative Metabolic Loop,0.18108886096837967,,,,1.3964939531874341e-08,0.0026048112933929855,,,0.1442107202956086,Negative Metabolic Loop
795,795,Negative Metabolic Loop,0.2311975447450057,,,,1.6275145220170222e-10,0.01024621852999312,,,0.1442107202956086,Negative Metabolic Loop
796,796,Negative Metabolic Loop,0.1986770320828335,,,,9.374000883155241e-09,0.005306006461598861,,,0.1442107202956086,Negative Metabolic Loop
797,797,Negative Metabolic Loop,0.773845418167883,,,,4.1208858496229125e-09,1.8117401901396985e-05,,,0.1442107202956086,Negative Metabolic Loop
798,798,Negative Metabolic Loop,0.3098995008356321,,,,1.629147029213725e-08,0.009265190997638484,,,0.1442107202956086,Negative Metabolic Loop
799,799,Negative Metabolic Loop,0.3104705917033426,,,,1.1201589945310618e-08,0.013880612126343887,,,0.1442107202956086,Negative Metabolic Loop
800,800,Negative Metabolic Loop,0.37214761430853976,,,,1.100015710650397e-10,0.004688410599143127,,,0.1442107202956086,Negative Metabolic Loop
801,801,Negative Metabolic Loop,0.15049921964180907,,,,7.76420067809634e-09,0.00209824904377292,,,0.1442107202956086,Negative Metabolic Loop
802,802,Negative Metabolic Loop,0.31095843848743776,,,,1.1621094379076857e-10,0.007021747954475171,,,0.1442107202956086,Negative Metabolic Loop
803,803,Negative Metabolic Loop,0.17002747918482483,,,,1.3084206495212854e-08,0.002223235407425567,,,0.1442107202956086,Negative Metabolic Loop
804,804,Negative Metabolic Loop,0.20985046712065658,,,,5.300726702258673e-09,0.01149940263771313,,,0.1442107202956086,Negative Metabolic Loop
805,805,Negative Metabolic Loop,0.18820697309790385,,,,3.0931563527414537e-09,0.014983592951276884,,,0.1442107202956086,Negative Metabolic Loop
806,806,Negative Metabolic Loop,0.19813740672710387,,,,9.908349008968334e-09,0.004963300517532494,,,0.1442107202956086,Negative Metabolic Loop
807,807,Negative Metabolic Loop,0.29415961208776015,,,,1.749044519496807e-08,0.007608280309041204,,,0.1442107202956086,Negative Metabolic Loop
808,808,Negative Metabolic Loop,0.3527228276725317,,,,2.0794746847186204e-08,0.009624164353896875,,,0.1442107202956086,Negative Metabolic Loop
809,809,Negative Metabolic Loop,0.2630563508488432,,,,6.674245593506589e-09,0.01632715244393429,,,0.1442107202956086,Negative Metabolic Loop
810,810,Negative Metabolic Loop,0.14848640417320233,,,,1.4666804250438622e-08,0.0003602397134965714,,,0.1442107202956086,Negative Metabolic Loop
811,811,Negative Metabolic Loop,0.15956213310090434,,,,2.0009805795401363e-09,0.012818382800111694,,,0.1442107202956086,Negative Metabolic Loop
812,812,Negative Metabolic Loop,0.17276332617329504,,,,8.378880501982424e-09,0.0037657422611365584,,,0.1442107202956086,Negative Metabolic Loop
813,813,Negative Metabolic Loop,0.16256924808065967,,,,4.01121071492808e-09,0.006454291939862451,,,0.1442107202956086,Negative Metabolic Loop
814,814,Negative Metabolic Loop,0.3226352936105152,,,,1.8663562109484322e-08,0.008807948990398348,,,0.1442107202956086,Negative Metabolic Loop
815,815,Negative Metabolic Loop,0.17187673355531669,,,,1.2215821149876528e-08,0.0024882460044884586,,,0.1442107202956086,Negative Metabolic Loop
816,816,Negative Metabolic Loop,0.2985426231458284,,,,5.699887546242559e-09,9.995528365323164e-05,,,0.1442107202956086,Negative Metabolic Loop
817,817,Negative Metabolic Loop,0.5317253465752032,,,,2.2881918072946154e-09,7.228833175394224e-05,,,0.1442107202956086,Negative Metabolic Loop
818,818,Negative Metabolic Loop,0.5309658009398277,,,,2.3704395208818187e-08,0.02051890585681576,,,0.1442107202956086,Negative Metabolic Loop
819,819,Negative Metabolic Loop,0.41249734114052194,,,,1.573575828772846e-08,0.018363296753995156,,,0.1442107202956086,Negative Metabolic Loop
820,820,Negative Metabolic Loop,0.19581002742361944,,,,9.73040283938161e-09,0.0048820116080161525,,,0.1442107202956086,Negative Metabolic Loop
821,821,Negative Metabolic Loop,0.2980941088929071,,,,1.1243352402402688e-08,0.012560673507360018,,,0.1442107202956086,Negative Metabolic Loop
822,822,Negative Metabolic Loop,0.5544666305780682,,,,6.689060012258066e-09,0.09372481071607087,,,0.1442107202956086,Negative Metabolic Loop
823,823,Layered Negative Metabolic Loop,5.705279463675712,,,,,,3.1552778196183247e-08,2.618644527433778e-08,0.1442107202956086,Negative Metabolic Loop
824,824,Negative Metabolic Loop,0.18065884144907152,,,,3.6284609612761745e-09,0.010896904380113563,,,0.1442107202956086,Negative Metabolic Loop
825,825,Negative Metabolic Loop,0.4107933580700214,,,,1.9903344448372613e-08,0.014152931298920033,,,0.1442107202956086,Negative Metabolic Loop
826,826,Negative Metabolic Loop,0.2679477034438434,,,,1.3593080803624445e-08,0.007939370891546893,,,0.1442107202956086,Negative Metabolic Loop
