,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1628,"((0, 1, 0), (1, 0, 0))",61723.315965713875,3.352316703748227,0.16561651172833952,0.7069678623703853,8.616124940213206,Dual Control,0.1010630428030482,Dual Control
1629,"((0, 1, 0), (1, 0, 0))",22245.73659935261,3.5008933113055245,0.4364575630967101,0.31993218476151236,8.568570338308398,Dual Control,0.1010630428030482,Dual Control
1630,"((0, 1, 0), (1, 0, 0))",0.14930604867006572,3.1071813121501024,0.0022609735797980545,0.015195741903340509,8.870545577594118,Dual Control,0.1010630428030482,Dual Control
1631,"((0, 1, 0), (1, 0, 0))",0.890755555577537,3.236892879899271,0.3130564244576801,0.004456558837270721,9.04785457748708,Dual Control,0.1010630428030482,Dual Control
1632,"((0, 1, 0), (1, 0, 0))",1404.623169377293,3.177636508491436,0.09509890538641746,0.17881946451720962,8.771016142859985,Dual Control,0.1010630428030482,Dual Control
1633,"((0, 1, 0), (1, 0, 0))",35960.53202147059,3.0087480416954286,0.21554843916063846,0.5541401133245628,9.06178457832677,Dual Control,0.1010630428030482,Dual Control
1634,"((0, 1, 0), (1, 0, 0))",0.36500253269005495,3.3223289215392597,0.3758984593811444,0.0011136609682867236,8.525281845099707,Dual Control,0.1010630428030482,Dual Control
1635,"((0, 1, 0), (1, 0, 0))",8133.478747057575,3.3690002912201855,0.10778665726631118,0.3475713307264588,8.788867362571578,Dual Control,0.1010630428030482,Dual Control
1636,"((0, 1, 0), (1, 0, 0))",99740.74984323334,3.580197364627425,0.26585125328025394,0.7377780153758344,9.226431738299466,Dual Control,0.1010630428030482,Dual Control
1637,"((0, 1, 0), (1, 0, 0))",2802.3325555037327,3.447993575216702,0.19041747282149327,0.17885605925716197,8.541784714202999,Dual Control,0.1010630428030482,Dual Control
1638,"((0, 1, 0), (1, 0, 0))",6.126186108174924,3.1877515584756426,0.47812993782529956,0.011130670631786199,9.073869502013782,Dual Control,0.1010630428030482,Dual Control
1639,"((0, 1, 0), (1, 0, 0))",0.22522678949791708,2.6532877229417666,0.37068123316504564,0.0003703928351619871,8.956477137097671,Dual Control,0.1010630428030482,Dual Control
1640,"((0, 1, 0), (1, 0, 0))",21336.742533165518,2.9155473466010937,0.1262481198189343,0.5335662792506926,8.780741880574402,Dual Control,0.1010630428030482,Dual Control
1641,"((0, 1, 0), (1, 0, 0))",4394.846635253163,3.013199284072954,0.007189941448489607,0.8598963817899093,9.265830604004012,Dual Control,0.1010630428030482,Dual Control
1642,"((0, 1, 0), (1, 0, 0))",25583.91629002233,3.6367866574342615,0.26192344652145616,0.3934481367491314,8.520122766821093,Dual Control,0.1010630428030482,Dual Control
1643,"((0, 1, 0), (1, 0, 0))",2540.312646828547,2.7726139759546715,0.13042023434320135,0.22990925633132905,9.420809211158401,Dual Control,0.1010630428030482,Dual Control
1644,"((0, 1, 0), (1, 0, 0))",99140.8483158074,3.1019965971837045,0.48786612353860725,0.6232242674145956,8.75976661042715,Dual Control,0.1010630428030482,Dual Control
1645,"((0, 1, 0), (1, 0, 0))",311.12795908639157,3.232355078502994,0.00998065860666197,0.2117447042965022,9.203187355211373,Dual Control,0.1010630428030482,Dual Control
1646,"((0, 1, 0), (1, 0, 0))",2.165761936766451,3.5222086703387694,0.31990455871035806,0.007335722673349282,8.93925107856337,Dual Control,0.1010630428030482,Dual Control
1647,"((0, 1, 0), (1, 0, 0))",62664.265058783225,3.293336442481196,0.09860659112647652,0.49628073926106914,2.3857667805869047,Dual Control,0.1010630428030482,Dual Control
1648,"((0, 1, 0), (1, 0, 0))",111430.60770712921,2.893145658120553,0.24306919772788338,0.9065955684674881,9.505417766180427,Dual Control,0.1010630428030482,Dual Control
1649,"((0, 1, 0), (1, 0, 0))",108865.90078760762,3.0568091897450618,0.3974046731943887,0.6935874212892084,8.593040845342506,Dual Control,0.1010630428030482,Dual Control
1650,"((0, 1, 0), (1, 0, 0))",11150.344043816505,3.375771031271947,0.18577046940608546,0.3207891156357164,8.396199921430648,Dual Control,0.1010630428030482,Dual Control
